DBCODE,ENTITY,STANDID,SPECIES,YEAR_AGG,PORTION,TPH_NHA,BA_M2HA,VOL_M3HA,BIO_MGHA,JENKBIO_MGHA,NO_PLOTS
TP001,6,HR04,TSHE,1995,LIVE,52,24.126,595.074,249.931,217.642,16
TP001,6,HR04,TSHE,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,ALRU,1995,INGROWTH,0,0,0,0,0,16
TP001,6,HR04,ALRU,1995,LIVE,5,0.516,7.639,2.826,3.561,16
TP001,6,HR04,ALRU,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,ALL,1995,INGROWTH,113,0.42,3.654,1.354,1.302,16
TP001,6,HR04,ALL,1995,LIVE,282,79.606,1994.045,766.339,714.764,16
TP001,6,HR04,ALL,1995,MORTALITY,15,4.526,111.284,41.064,39.476,16
TP001,6,HR04,PISI,2000,INGROWTH,49,0.168,1.434,0.531,0.508,16
TP001,6,HR04,PISI,2000,LIVE,265,55.918,1412.644,521.443,501.12,16
TP001,6,HR04,PISI,2000,MORTALITY,11,0.748,14.37,5.317,5.096,16
TP001,6,HR04,THPL,2000,INGROWTH,1,0.005,0.011,0.004,0.014,16
TP001,6,HR04,THPL,2000,LIVE,1,0.005,0.011,0.004,0.014,16
TP001,6,HR04,THPL,2000,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,TSHE,2000,INGROWTH,18,0.074,0.407,0.171,0.2,16
TP001,6,HR04,TSHE,2000,LIVE,67,22.996,572.593,240.489,208.887,16
TP001,6,HR04,TSHE,2000,MORTALITY,4,2.299,58.64,24.629,21.354,16
TP001,6,HR04,ALRU,2000,INGROWTH,1,0.01,0.063,0.023,0.036,16
TP001,6,HR04,ALRU,2000,LIVE,7,0.58,8.327,3.081,3.906,16
TP001,6,HR04,ALRU,2000,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,ALL,2000,INGROWTH,70,0.257,1.916,0.729,0.759,16
TP001,6,HR04,ALL,2000,LIVE,340,79.499,1993.575,765.017,713.927,16
TP001,6,HR04,ALL,2000,MORTALITY,15,3.047,73.01,29.946,26.451,16
TP001,6,HR04,PISI,2007,INGROWTH,77,0.364,3.344,1.237,1.185,16
TP001,6,HR04,PISI,2007,LIVE,316,56.497,1419.138,523.787,503.423,16
TP001,6,HR04,PISI,2007,MORTALITY,26,0.497,7.839,2.9,2.78,16
TP001,6,HR04,TSHE,2007,INGROWTH,40,0.477,7.214,3.03,2.858,16
TP001,6,HR04,TSHE,2007,LIVE,103,23.654,596.002,250.321,216.751,16
TP001,6,HR04,TSHE,2007,MORTALITY,4,1.716,42.239,17.74,15.466,16
TP001,6,HR04,RHPU,2007,INGROWTH,1,0.004,0.02,0.008,0.011,16
TP001,6,HR04,RHPU,2007,LIVE,1,0.004,0.02,0.008,0.011,16
TP001,6,HR04,RHPU,2007,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,THPL,2007,INGROWTH,0,0,0,0,0,16
TP001,6,HR04,THPL,2007,LIVE,1,0.011,0.036,0.011,0.037,16
TP001,6,HR04,THPL,2007,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,MAFU,2007,INGROWTH,4,0.009,0.039,0.014,0.022,16
TP001,6,HR04,MAFU,2007,LIVE,4,0.009,0.039,0.014,0.022,16
TP001,6,HR04,MAFU,2007,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,ALRU,2007,INGROWTH,4,0.035,0.236,0.087,0.132,16
TP001,6,HR04,ALRU,2007,LIVE,9,0.922,14.232,5.266,6.556,16
TP001,6,HR04,ALRU,2007,MORTALITY,0,0,0,0,0,16
TP001,6,HR04,ALL,2007,INGROWTH,125,0.889,10.853,4.376,4.208,16
TP001,6,HR04,ALL,2007,LIVE,434,81.097,2029.466,779.407,726.8,16
TP001,6,HR04,ALL,2007,MORTALITY,30,2.213,50.078,20.641,18.246,16
TP001,6,HS02,PISI,1982,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,PISI,1982,LIVE,1,6.928,206.576,76.227,73.291,16
TP001,6,HS02,PISI,1982,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,TSHE,1982,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,TSHE,1982,LIVE,224,58.051,1132.47,475.637,434.081,16
TP001,6,HS02,TSHE,1982,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,ALL,1982,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,ALL,1982,LIVE,225,64.979,1339.046,551.864,507.372,16
TP001,6,HS02,ALL,1982,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,PISI,1989,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,PISI,1989,LIVE,1,7.059,211.146,77.913,74.913,16
TP001,6,HS02,PISI,1989,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,TSHE,1989,INGROWTH,11,0.028,0.13,0.055,0.066,16
TP001,6,HS02,TSHE,1989,LIVE,212,58.639,1175.751,493.815,448.334,16
TP001,6,HS02,TSHE,1989,MORTALITY,27,3.03,48.739,20.47,19.38,16
TP001,6,HS02,ALL,1989,INGROWTH,11,0.028,0.13,0.055,0.066,16
TP001,6,HS02,ALL,1989,LIVE,213,65.698,1386.897,571.728,523.247,16
TP001,6,HS02,ALL,1989,MORTALITY,27,3.03,48.739,20.47,19.38,16
TP001,6,HS02,PISI,1995,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,PISI,1995,LIVE,1,7.359,221.639,81.785,78.636,16
TP001,6,HS02,PISI,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,TSHE,1995,INGROWTH,15,0.045,0.216,0.091,0.109,16
TP001,6,HS02,TSHE,1995,LIVE,211,56.369,1144.372,480.636,435.305,16
TP001,6,HS02,TSHE,1995,MORTALITY,17,5.626,118.012,49.565,44.585,16
TP001,6,HS02,ALL,1995,INGROWTH,15,0.045,0.216,0.091,0.109,16
TP001,6,HS02,ALL,1995,LIVE,212,63.728,1366.01,562.421,513.94,16
TP001,6,HS02,ALL,1995,MORTALITY,17,5.626,118.012,49.565,44.585,16
TP001,6,HS02,PISI,2000,INGROWTH,0,0,0,0,0,16
TP001,6,HS02,PISI,2000,LIVE,1,7.407,223.331,82.409,79.236,16
TP001,6,HS02,PISI,2000,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,TSHE,2000,INGROWTH,8,0.02,0.097,0.041,0.049,16
TP001,6,HS02,TSHE,2000,LIVE,198,52.821,1084.861,455.642,411.687,16
TP001,6,HS02,TSHE,2000,MORTALITY,21,6.294,130.983,55.013,49.602,16
TP001,6,HS02,ALL,2000,INGROWTH,8,0.02,0.097,0.041,0.049,16
TP001,6,HS02,ALL,2000,LIVE,199,60.228,1308.192,538.051,490.923,16
TP001,6,HS02,ALL,2000,MORTALITY,21,6.294,130.983,55.013,49.602,16
TP001,6,HS02,PISI,2010,INGROWTH,13,0.042,0.363,0.134,0.129,16
TP001,6,HS02,PISI,2010,LIVE,14,7.638,230.363,85.004,81.731,16
TP001,6,HS02,PISI,2010,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,TSHE,2010,INGROWTH,81,0.378,2.174,0.913,1.059,16
TP001,6,HS02,TSHE,2010,LIVE,226,38.142,792.763,332.96,299.787,16
TP001,6,HS02,TSHE,2010,MORTALITY,55,18.678,388.202,163.045,147.046,16
TP001,6,HS02,RHPU,2010,INGROWTH,4,0.01,0.047,0.017,0.026,16
TP001,6,HS02,RHPU,2010,LIVE,4,0.01,0.047,0.017,0.026,16
TP001,6,HS02,RHPU,2010,MORTALITY,0,0,0,0,0,16
TP001,6,HS02,ALL,2010,INGROWTH,96,0.429,2.583,1.064,1.213,16
TP001,6,HS02,ALL,2010,LIVE,242,45.791,1023.173,417.982,381.544,16
TP001,6,HS02,ALL,2010,MORTALITY,55,18.678,388.202,163.045,147.046,16
TP001,6,HS03,PISI,1983,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,PISI,1983,LIVE,31,35.294,805.744,297.949,285.801,16
TP001,6,HS03,PISI,1983,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,TSHE,1983,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,TSHE,1983,LIVE,339,33.768,664.191,278.96,252.823,16
TP001,6,HS03,TSHE,1983,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,ALL,1983,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,ALL,1983,LIVE,369,69.062,1469.935,576.91,538.624,16
TP001,6,HS03,ALL,1983,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,PISI,1989,INGROWTH,1,0.004,0.031,0.011,0.011,16
TP001,6,HS03,PISI,1989,LIVE,31,37.407,862.551,318.868,305.953,16
TP001,6,HS03,PISI,1989,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,TSHE,1989,INGROWTH,39,0.102,0.474,0.199,0.242,16
TP001,6,HS03,TSHE,1989,LIVE,325,34.14,673.408,282.831,256.25,16
TP001,6,HS03,TSHE,1989,MORTALITY,53,1.799,37,15.54,13.886,16
TP001,6,HS03,ALL,1989,INGROWTH,40,0.106,0.505,0.211,0.252,16
TP001,6,HS03,ALL,1989,LIVE,356,71.547,1535.959,601.699,562.203,16
TP001,6,HS03,ALL,1989,MORTALITY,53,1.799,37,15.54,13.886,16
TP001,6,HS03,PISI,1995,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,PISI,1995,LIVE,30,36.48,847.671,313.271,300.677,16
TP001,6,HS03,PISI,1995,MORTALITY,2,1.841,39.385,14.572,13.969,16
TP001,6,HS03,TSHE,1995,INGROWTH,23,0.062,0.293,0.123,0.149,16
TP001,6,HS03,TSHE,1995,LIVE,324,34.579,684.481,287.482,260.287,16
TP001,6,HS03,TSHE,1995,MORTALITY,25,1.302,25.224,10.594,9.627,16
TP001,6,HS03,RHPU,1995,INGROWTH,1,0.003,0.013,0.005,0.007,16
TP001,6,HS03,RHPU,1995,LIVE,1,0.003,0.013,0.005,0.007,16
TP001,6,HS03,RHPU,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,ALL,1995,INGROWTH,24,0.065,0.306,0.128,0.156,16
TP001,6,HS03,ALL,1995,LIVE,354,71.062,1532.165,600.757,560.971,16
TP001,6,HS03,ALL,1995,MORTALITY,27,3.143,64.608,25.166,23.596,16
TP001,6,HS03,PISI,2000,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,PISI,2000,LIVE,28,36.255,850.926,314.415,301.834,16
TP001,6,HS03,PISI,2000,MORTALITY,2,1.52,32.26,11.936,11.442,16
TP001,6,HS03,TSHE,2000,INGROWTH,15,0.037,0.171,0.072,0.087,16
TP001,6,HS03,TSHE,2000,LIVE,312,33.968,672.141,282.299,255.63,16
TP001,6,HS03,TSHE,2000,MORTALITY,31,2.442,52.792,22.172,19.724,16
TP001,6,HS03,RHPU,2000,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,RHPU,2000,LIVE,1,0.003,0.013,0.005,0.007,16
TP001,6,HS03,RHPU,2000,MORTALITY,0,0,0,0,0,16
TP001,6,HS03,ALL,2000,INGROWTH,15,0.037,0.171,0.072,0.087,16
TP001,6,HS03,ALL,2000,LIVE,340,70.225,1523.079,596.719,557.472,16
TP001,6,HS03,ALL,2000,MORTALITY,33,3.962,85.052,34.109,31.166,16
TP001,6,HS03,PISI,2008,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,PISI,2008,LIVE,25,35.793,856.935,316.457,303.971,16
TP001,6,HS03,PISI,2008,MORTALITY,4,3.246,71.646,26.509,25.412,16
TP001,6,HS03,TSHE,2008,INGROWTH,30,0.081,0.375,0.158,0.191,16
TP001,6,HS03,TSHE,2008,LIVE,302,29.611,573.685,240.948,219.083,16
TP001,6,HS03,TSHE,2008,MORTALITY,39,6.731,149.28,62.698,55.595,16
TP001,6,HS03,RHPU,2008,INGROWTH,0,0,0,0,0,16
TP001,6,HS03,RHPU,2008,LIVE,0,0,0,0,0,16
TP001,6,HS03,RHPU,2008,MORTALITY,1,0.003,0.013,0.005,0.007,16
TP001,6,HS03,ALL,2008,INGROWTH,30,0.081,0.375,0.158,0.191,16
TP001,6,HS03,ALL,2008,LIVE,326,65.404,1430.62,557.405,523.054,16
TP001,6,HS03,ALL,2008,MORTALITY,43,9.98,220.938,89.211,81.015,16
TP001,6,HS04,PISI,1984,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PISI,1984,LIVE,101,39.643,904.408,334.21,320.798,16
TP001,6,HS04,PISI,1984,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,TSHE,1984,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,TSHE,1984,LIVE,118,28.439,651.363,273.572,241.088,16
TP001,6,HS04,TSHE,1984,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,PSME,1984,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PSME,1984,LIVE,2,6.989,207.445,93.143,104.557,16
TP001,6,HS04,PSME,1984,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,ALL,1984,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,ALL,1984,LIVE,220,75.071,1763.216,700.925,666.442,16
TP001,6,HS04,ALL,1984,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,PISI,1989,INGROWTH,8,0.019,0.156,0.058,0.055,16
TP001,6,HS04,PISI,1989,LIVE,95,38.301,871.424,322.057,309.098,16
TP001,6,HS04,PISI,1989,MORTALITY,14,2.296,55.945,20.644,19.845,16
TP001,6,HS04,TSHE,1989,INGROWTH,1,0.003,0.016,0.007,0.008,16
TP001,6,HS04,TSHE,1989,LIVE,114,29.674,682.987,286.855,252.628,16
TP001,6,HS04,TSHE,1989,MORTALITY,5,0.199,2.332,0.979,0.987,16
TP001,6,HS04,PSME,1989,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PSME,1989,LIVE,2,7.067,209.997,94.289,105.844,16
TP001,6,HS04,PSME,1989,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,ALL,1989,INGROWTH,9,0.022,0.172,0.064,0.063,16
TP001,6,HS04,ALL,1989,LIVE,211,75.042,1764.409,703.201,667.57,16
TP001,6,HS04,ALL,1989,MORTALITY,18,2.495,58.276,21.623,20.832,16
TP001,6,HS04,PISI,1995,INGROWTH,8,0.023,0.195,0.072,0.069,16
TP001,6,HS04,PISI,1995,LIVE,88,35.38,801.03,296.027,284.127,16
TP001,6,HS04,PISI,1995,MORTALITY,15,3.922,94.449,34.884,33.503,16
TP001,6,HS04,TSHE,1995,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,TSHE,1995,LIVE,109,30.024,691.617,290.479,255.802,16
TP001,6,HS04,TSHE,1995,MORTALITY,5,1.142,29.41,12.352,10.651,16
TP001,6,HS04,PSME,1995,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PSME,1995,LIVE,2,7.192,214.234,96.191,107.984,16
TP001,6,HS04,PSME,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,RHPU,1995,INGROWTH,2,0.019,0.125,0.046,0.069,16
TP001,6,HS04,RHPU,1995,LIVE,2,0.019,0.125,0.046,0.069,16
TP001,6,HS04,RHPU,1995,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,ALL,1995,INGROWTH,9,0.042,0.32,0.118,0.138,16
TP001,6,HS04,ALL,1995,LIVE,201,72.614,1707.006,682.744,647.982,16
TP001,6,HS04,ALL,1995,MORTALITY,20,5.064,123.86,47.236,44.154,16
TP001,6,HS04,PISI,1999,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PISI,1999,LIVE,77,31.742,720.011,266.092,255.39,16
TP001,6,HS04,PISI,1999,MORTALITY,14,4.568,104.503,38.615,37.068,16
TP001,6,HS04,TSHE,1999,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,TSHE,1999,LIVE,95,27.46,633.702,266.155,234.308,16
TP001,6,HS04,TSHE,1999,MORTALITY,15,3.465,80.939,33.994,29.866,16
TP001,6,HS04,PSME,1999,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PSME,1999,LIVE,1,2.461,66.448,29.835,33.44,16
TP001,6,HS04,PSME,1999,MORTALITY,1,4.811,150.408,67.533,75.867,16
TP001,6,HS04,RHPU,1999,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,RHPU,1999,LIVE,2,0.019,0.128,0.047,0.07,16
TP001,6,HS04,RHPU,1999,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,ALL,1999,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,ALL,1999,LIVE,174,61.681,1420.289,562.13,523.209,16
TP001,6,HS04,ALL,1999,MORTALITY,30,12.844,335.85,140.143,142.8,16
TP001,6,HS04,PISI,2008,INGROWTH,14,0.069,0.649,0.24,0.23,16
TP001,6,HS04,PISI,2008,LIVE,78,34.302,787.387,290.979,279.292,16
TP001,6,HS04,PISI,2008,MORTALITY,13,0.12,1.287,0.476,0.456,16
TP001,6,HS04,TSHE,2008,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,TSHE,2008,LIVE,86,26.973,618.234,259.658,228.978,16
TP001,6,HS04,TSHE,2008,MORTALITY,9,3.414,91.067,38.248,32.796,16
TP001,6,HS04,PSME,2008,INGROWTH,0,0,0,0,0,16
TP001,6,HS04,PSME,2008,LIVE,1,2.708,74.69,33.536,37.6,16
TP001,6,HS04,PSME,2008,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,RHPU,2008,INGROWTH,7,0.03,0.161,0.06,0.089,16
TP001,6,HS04,RHPU,2008,LIVE,8,0.034,0.18,0.066,0.099,16
TP001,6,HS04,RHPU,2008,MORTALITY,0,0,0,0,0,16
TP001,6,HS04,ALL,2008,INGROWTH,20,0.099,0.81,0.3,0.319,16
TP001,6,HS04,ALL,2008,LIVE,172,64.017,1480.491,584.24,545.97,16
TP001,6,HS04,ALL,2008,MORTALITY,22,3.534,92.354,38.724,33.252,16
TP001,6,OL01,TSHE,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1926,LIVE,18,0.296,2.557,1.074,1.149,4
TP001,6,OL01,TSHE,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PSME,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1926,LIVE,233,10.44,130.757,58.71,63.651,4
TP001,6,OL01,PSME,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,RHPU,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,RHPU,1926,LIVE,1,0.004,0.025,0.009,0.014,4
TP001,6,OL01,RHPU,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,THPL,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1926,LIVE,4,0.014,0.031,0.01,0.04,4
TP001,6,OL01,THPL,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PIMO,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PIMO,1926,LIVE,4,0.098,0.683,0.262,0.361,4
TP001,6,OL01,PIMO,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1926,LIVE,16,0.177,1.181,0.437,0.646,4
TP001,6,OL01,PRUNU,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ACMA,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1926,LIVE,5,0.072,0.654,0.288,0.373,4
TP001,6,OL01,ACMA,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1926,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ALL,1926,LIVE,278,11.102,135.887,60.789,66.233,4
TP001,6,OL01,ALL,1926,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1931,LIVE,16,0.282,2.521,1.059,1.124,4
TP001,6,OL01,TSHE,1931,MORTALITY,3,0.032,0.246,0.103,0.113,4
TP001,6,OL01,PSME,1931,INGROWTH,1,0.003,0.019,0.008,0.009,4
TP001,6,OL01,PSME,1931,LIVE,212,11.089,142.889,64.157,69.643,4
TP001,6,OL01,PSME,1931,MORTALITY,22,0.332,3.465,1.556,1.674,4
TP001,6,OL01,RHPU,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,RHPU,1931,LIVE,0,0,0,0,0,4
TP001,6,OL01,RHPU,1931,MORTALITY,1,0.004,0.025,0.009,0.014,4
TP001,6,OL01,THPL,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1931,LIVE,4,0.017,0.04,0.013,0.049,4
TP001,6,OL01,THPL,1931,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PIMO,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PIMO,1931,LIVE,4,0.096,0.689,0.264,0.359,4
TP001,6,OL01,PIMO,1931,MORTALITY,1,0.004,0.013,0.005,0.01,4
TP001,6,OL01,PRUNU,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1931,LIVE,10,0.139,0.965,0.357,0.527,4
TP001,6,OL01,PRUNU,1931,MORTALITY,6,0.046,0.28,0.104,0.154,4
TP001,6,OL01,ACMA,1931,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1931,LIVE,4,0.074,0.694,0.305,0.393,4
TP001,6,OL01,ACMA,1931,MORTALITY,1,0.003,0.016,0.007,0.01,4
TP001,6,OL01,ALL,1931,INGROWTH,1,0.003,0.019,0.008,0.009,4
TP001,6,OL01,ALL,1931,LIVE,248,11.697,147.797,66.154,72.096,4
TP001,6,OL01,ALL,1931,MORTALITY,32,0.42,4.046,1.784,1.975,4
TP001,6,OL01,TSHE,1936,INGROWTH,1,0.003,0.014,0.006,0.007,4
TP001,6,OL01,TSHE,1936,LIVE,16,0.285,2.576,1.082,1.146,4
TP001,6,OL01,TSHE,1936,MORTALITY,1,0.017,0.159,0.067,0.071,4
TP001,6,OL01,PSME,1936,INGROWTH,1,0.002,0.014,0.006,0.007,4
TP001,6,OL01,PSME,1936,LIVE,194,11.746,155.798,69.953,76.031,4
TP001,6,OL01,PSME,1936,MORTALITY,20,0.359,3.808,1.71,1.841,4
TP001,6,OL01,THPL,1936,INGROWTH,1,0.003,0.006,0.002,0.007,4
TP001,6,OL01,THPL,1936,LIVE,4,0.023,0.057,0.018,0.068,4
TP001,6,OL01,THPL,1936,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PIMO,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PIMO,1936,LIVE,3,0.074,0.52,0.199,0.273,4
TP001,6,OL01,PIMO,1936,MORTALITY,1,0.025,0.194,0.074,0.097,4
TP001,6,OL01,PRUNU,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1936,LIVE,7,0.107,0.759,0.281,0.414,4
TP001,6,OL01,PRUNU,1936,MORTALITY,4,0.035,0.226,0.084,0.124,4
TP001,6,OL01,ACMA,1936,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1936,LIVE,4,0.079,0.755,0.332,0.425,4
TP001,6,OL01,ACMA,1936,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1936,INGROWTH,2,0.007,0.034,0.014,0.021,4
TP001,6,OL01,ALL,1936,LIVE,226,12.314,160.465,71.865,78.358,4
TP001,6,OL01,ALL,1936,MORTALITY,24,0.436,4.387,1.934,2.132,4
TP001,6,OL01,TSHE,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1941,LIVE,14,0.284,2.651,1.114,1.173,4
TP001,6,OL01,TSHE,1941,MORTALITY,2,0.017,0.115,0.048,0.054,4
TP001,6,OL01,PSME,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1941,LIVE,173,12.234,166.813,74.899,81.503,4
TP001,6,OL01,PSME,1941,MORTALITY,22,0.445,4.747,2.131,2.295,4
TP001,6,OL01,THPL,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1941,LIVE,4,0.027,0.072,0.022,0.082,4
TP001,6,OL01,THPL,1941,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PIMO,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PIMO,1941,LIVE,1,0.02,0.139,0.053,0.073,4
TP001,6,OL01,PIMO,1941,MORTALITY,2,0.055,0.387,0.148,0.203,4
TP001,6,OL01,PRUNU,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1941,LIVE,3,0.04,0.291,0.108,0.159,4
TP001,6,OL01,PRUNU,1941,MORTALITY,5,0.067,0.473,0.175,0.258,4
TP001,6,OL01,ACMA,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1941,LIVE,4,0.087,0.844,0.372,0.473,4
TP001,6,OL01,ACMA,1941,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1941,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ALL,1941,LIVE,197,12.691,170.811,76.568,83.463,4
TP001,6,OL01,ALL,1941,MORTALITY,30,0.584,5.721,2.503,2.81,4
TP001,6,OL01,TSHE,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,TSHE,1946,LIVE,13,0.282,2.702,1.135,1.189,4
TP001,6,OL01,TSHE,1946,MORTALITY,2,0.027,0.253,0.106,0.112,4
TP001,6,OL01,PSME,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1946,LIVE,159,12.874,180.371,80.987,88.232,4
TP001,6,OL01,PSME,1946,MORTALITY,15,0.445,5.245,2.355,2.547,4
TP001,6,OL01,THPL,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,THPL,1946,LIVE,4,0.035,0.1,0.031,0.108,4
TP001,6,OL01,THPL,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,PIMO,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PIMO,1946,LIVE,0,0,0,0,0,4
TP001,6,OL01,PIMO,1946,MORTALITY,1,0.02,0.139,0.053,0.073,4
TP001,6,OL01,PRUNU,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1946,LIVE,2,0.036,0.27,0.1,0.147,4
TP001,6,OL01,PRUNU,1946,MORTALITY,1,0.004,0.025,0.009,0.014,4
TP001,6,OL01,ACMA,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ACMA,1946,LIVE,4,0.102,1.032,0.454,0.573,4
TP001,6,OL01,ACMA,1946,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,ALL,1946,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,ALL,1946,LIVE,180,13.328,184.475,82.707,90.248,4
TP001,6,OL01,ALL,1946,MORTALITY,17,0.496,5.662,2.524,2.746,4
TP001,6,OL01,THPL,1957,INGROWTH,7,0.073,0.222,0.069,0.23,4
TP001,6,OL01,THPL,1957,LIVE,11,0.124,0.393,0.123,0.396,4
TP001,6,OL01,THPL,1957,MORTALITY,0,0,0,0,0,4
TP001,6,OL01,TSHE,1957,INGROWTH,3,0.013,0.077,0.032,0.037,4
TP001,6,OL01,TSHE,1957,LIVE,15,0.336,3.331,1.399,1.456,4
TP001,6,OL01,TSHE,1957,MORTALITY,1,0.004,0.026,0.011,0.013,4
TP001,6,OL01,PSME,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PSME,1957,LIVE,144,14.275,208.295,93.524,102.074,4
TP001,6,OL01,PSME,1957,MORTALITY,15,0.385,4.237,1.903,2.051,4
TP001,6,OL01,PRUNU,1957,INGROWTH,0,0,0,0,0,4
TP001,6,OL01,PRUNU,1957,LIVE,0,0,0,0,0,4
